reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2b2bd340-7fb3-452d-bdc8-9ee92de1c19a,jipep,https://play-lh.googleusercontent.com/a-/ALV-UjX8_yer9NYDWQgFXx6uCSA7eYuYJL2Pgl6QNuAsq8Ec_H8K4yxj,"saya udah 2x tf dengan jumlah uang yg di kirimkan tidak sesuai dengan nominal yg dimasukan, tapi saldonya tetap keambil sesuai nominal yg dimasukan. Sudah melaporkan via chat juga ga ada respon",2,5,1.27.0,2024-07-31 14:58:42,"Hai Kak Jipep, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-24-214-1706-32662 pada subjek email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Tria",2024-07-31 17:06:44,1.27.0
2018e28c-9753-45dc-b92f-d6ca2286d897,WIJO BUDI PRASAJA,https://play-lh.googleusercontent.com/a/ACg8ocLlk9mln9V2ns3NO6hceJ0i3rIevzath0Lyfy85zViAb1Tb=mo,Mantap Transfer,5,0,1.24.1,2024-07-31 14:51:53,,,1.24.1
7878925b-82ac-45b9-bfd7-93cf947826ad,Arsakha Adhitama,https://play-lh.googleusercontent.com/a/ACg8ocIDZF_aTo-JUOm4wQOrhu3Qxnye4uFIHeqApY35l2zIudvWSQ=mo,Good,5,0,1.27.0,2024-07-31 14:47:35,,,1.27.0
a6bf876d-5f2c-4269-bf0d-8ae94edc00d2,imam baihaqi,https://play-lh.googleusercontent.com/a-/ALV-UjUdPFivU68wnkL3xao7dYmiGEZfWnJ9jIFmVJYN1-bK7aKPP8U,sanga membantu,5,0,1.27.0,2024-07-31 14:44:59,,,1.27.0
28157c85-8d8d-4283-a30b-d1537a26ccba,Raul,https://play-lh.googleusercontent.com/a/ACg8ocImJimiTPiENx8oJ189svMDridgF49Y92XoVPBJhrScIHzw4w=mo,"Aplikasi penuh bug, ganti pin karena lupa pin notifnya pin sudah siap tapi pin barunya gabisa dipakai anj",1,0,,2024-07-31 14:44:08,"Mohon maaf, Kak Raul. Kami informasikan, jika kamu sebelumnya salah memasukkan PIN sebanyak 3 (tiga) kali namun sudah mengubah PIN GoPay, maka kamu harus menunggu selama 60 menit agar dapat bertransaksi kembali menggunakan GoPay. Hal ini dilakukan untuk mencegah akun kamu disalahgunakan oleh orang lain. Semoga informasi kami membantu. ^Tria",2024-07-31 17:03:35,
adc29d4d-b4d4-4c86-a0f5-551c943362aa,Asep Rahmat,https://play-lh.googleusercontent.com/a/ACg8ocK3ZgO_661elQ2x0reCs6B9WCQ7jfNLeKjk1G6sRhqTKH4IxA=mo,Saya transfer ke rekening seabank duadh lewat dari 24 jam. Di aplikasi gopay saya sukses terkirim tapi saldo belum masuk ke bank penerima sampai sekrang parahh amat..,1,1,1.27.0,2024-07-31 14:42:09,"Hai Kak Asep, pastikan nomor rekening benar dan kamu sudah cek halaman Riwayat. Jika setelah 2x24 jam hari kerja (diluar Sabtu, Minggu, atau Libur) saldo belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Transfer saldo ke bank atau e-wallet belum diterima' dan cantumkan kode psr-24-214-1701-39367 di kolom 'Ceritakan lebih lanjut'. ^Tria",2024-07-31 17:01:57,1.27.0
5bc5fb95-555f-4bbf-a000-c1146ee9a94b,Repan Vunk,https://play-lh.googleusercontent.com/a/ACg8ocKDkVzfwDWYDbyG-zY8w55lJ-i-tAkirgZsrZAwRSNusGVhoQ=mo,sangat baik,4,0,1.27.0,2024-07-31 14:41:48,,,1.27.0
b91e93fa-45cd-452f-ae4a-b6d2acf1c735,David Febrianto,https://play-lh.googleusercontent.com/a/ACg8ocIOdL3x_e3YIuaIv7eLeaRXrwwd3cW4ZDFmS9y40owsAEguZQ=mo,Gece,5,0,1.27.0,2024-07-31 14:38:23,,,1.27.0
cfeefca3-6860-4910-b7cc-3f4218909eb9,Irwan Palembang,https://play-lh.googleusercontent.com/a/ACg8ocK1Eg8euEN-PclnWV8zSQi01WKRbv_A2xM14-4Ya8MLmnXgcw=mo,Aman,5,0,,2024-07-31 14:37:16,,,
e3d9ba60-8640-414f-9fc9-21a01a063b4d,Suprat,https://play-lh.googleusercontent.com/a-/ALV-UjWUuLzVxyTl45Fz2Cu_fjcSNg6_NfktrnkrYoIT1INH2gvMO38,Killpohg BB,5,0,1.24.1,2024-07-31 14:30:26,,,1.24.1
44af047f-38cc-4f72-8485-91526b9c01e0,Asep Bubun,https://play-lh.googleusercontent.com/a/ACg8ocJZM-UiVA9kbJ_7PInp2BM7s7rwafwapNfrIYmZ3z8KQMmYWw=mo,Sangat memuaskn.. Apalagi bisa mmberikan pinjaman,5,0,1.27.0,2024-07-31 14:25:04,,,1.27.0
d7fd81bc-3ebe-4d06-a48a-d6239842c8de,Karnela Lebonk,https://play-lh.googleusercontent.com/a-/ALV-UjXy0x_yIpvl4WaVYFp6qJss6eBv8BkN6sZfSB833_QH2QuwqZmN,Saya sangat suka gopay sangat membantu sekali apk ini...!!!!,5,0,1.27.0,2024-07-31 14:24:48,,,1.27.0
fe656a44-7404-4ae9-8342-4610e97f9821,Budi Susanto,https://play-lh.googleusercontent.com/a/ACg8ocJ4vIQXbr0Fz0YA9hT-tBz41ItV1CR3-SYQ0_JYB2e2s1YCbg=mo,Lumayan banget lah sejauh ini,5,0,1.27.0,2024-07-31 14:23:03,,,1.27.0
b71fbf22-c515-4d44-8301-abe94e0f9510,Muh Taslim,https://play-lh.googleusercontent.com/a/ACg8ocLSdbKdM9tcYdA2q0Xq9geoW5gUxGjh-NEXyB9Ok2qTWVA5Dg=mo,Aplikasi yang sangat membantu saya,5,0,,2024-07-31 14:21:14,,,
86c619a5-3b4a-49bd-9112-593fa70874a9,Abdullah Zahirr,https://play-lh.googleusercontent.com/a-/ALV-UjWmMnCMe8z1G1oLqfpiDQH6e2Izg-dLfrv5CmA6v9o6tUEBHOig,Bagus,5,0,,2024-07-31 14:10:48,,,
9adb863d-9723-4e47-ab47-d04fc7c2e485,Ilman Nafian,https://play-lh.googleusercontent.com/a-/ALV-UjWivGd7tMFRA5zo8fhOBeu-3ukiCgDopz06mfNWR_8DNQWGzSDe,good,5,0,1.27.0,2024-07-31 14:05:47,,,1.27.0
03112c28-d8e7-444f-9362-c4023984fd24,Aziz Palangkaraya,https://play-lh.googleusercontent.com/a-/ALV-UjWeaYEREXp1nsU-I5mGSzLr8cdlKNb3Ae1q0TAdEqYtVQLercGe,Hadiah saldo nya gk ada,5,0,1.27.0,2024-07-31 14:02:02,,,1.27.0
21564f7e-048f-4475-9069-2bc50023ccd2,Didimus Soputro,https://play-lh.googleusercontent.com/a-/ALV-UjVtJkMpvh58nRx13F61BIzcMifLq98E-SqflhWfwnbw80syCO0,Mudah dan dapat dipercaya,5,0,1.27.0,2024-07-31 13:58:03,,,1.27.0
5b862ffc-b0f3-4ab9-8efa-082729c936f3,Novian Herman,https://play-lh.googleusercontent.com/a/ACg8ocLXW1b2Q8XDaZH8q0lpEW4FzOOTDwTqw_FVpMYzMObU38ruAw=mo,Easy and happy,5,0,1.27.0,2024-07-31 13:57:18,,,1.27.0
1a3e7769-5847-4071-ac74-68cdb52a0442,Aja jamal Udin,https://play-lh.googleusercontent.com/a/ACg8ocK3rAOjbKRyjuIcxWt2kWpBTMIypZF4Krgvo-O1IUBC1QMZBQ=mo,Oke,5,0,1.26.1,2024-07-31 13:56:02,,,1.26.1
de5ef7b6-81df-4db9-9ee7-f4ba21483acb,Muhamad Rizam Pradinata,https://play-lh.googleusercontent.com/a-/ALV-UjUYrDJ1llMssnCZdQWuZBCgqY19MOuGErALKvT5IG71zlKBY4Js,Terbaikkkkkkk,5,0,1.27.0,2024-07-31 13:53:07,,,1.27.0
5957bea4-84b3-44a6-a794-43cc72f256c2,Djoko Budi Mulyantoro,https://play-lh.googleusercontent.com/a/ACg8ocIBmoPrJQBaNkFrxbNS9HOUR2rWBIoflef20w4hhoBZzZG5xhY=mo,"Agar diperluas jangkauan merchant2 yg bisa menggunakan pembayaran dgn gopay, terima kasih",5,0,1.27.0,2024-07-31 13:52:50,,,1.27.0
889d2bba-6445-4a2c-94bf-9880baab20e7,ADRIANSYAH PUTRA,https://play-lh.googleusercontent.com/a-/ALV-UjVBWuGgtsFC4jiAW_jN6XxgcvRy_uTDkuh57GB4U5GbQLeCjIMN,Aplikasi ini sangat membantu dalam proses pembayaran,5,1,1.27.0,2024-07-31 13:51:52,,,1.27.0
314e2e4b-39ab-4de8-84d9-2f527e28a2ef,Andi Bengkel,https://play-lh.googleusercontent.com/a-/ALV-UjUJvwOLAz-wiF0MSSrRleSEBviCzpS2_f7mubivVn3kk3K3k4Q,Sangat puas,5,0,1.27.0,2024-07-31 13:50:16,,,1.27.0
75b3049b-d759-479a-8113-c111b76fe2a5,paman salju,https://play-lh.googleusercontent.com/a-/ALV-UjUafBzPpNqeIjNSXIJGIASmtbFEFEsGZwUjw3xMjSgAh48zszE,Terbaiik,5,0,1.26.1,2024-07-31 13:47:22,,,1.26.1
ffceddac-4e1c-4a7d-b5d5-0808ae532168,Heru Setyawan,https://play-lh.googleusercontent.com/a-/ALV-UjWcICrPL83OygH6BkcciupZ3wlRe7wU36NfhnuqKqcQ6qMO3Co,Gopay saya tidak bisa sinkron ke akun driver saya..tolong di buat mudah..akun sendiri malah repot ga bisa upgrade ID terbaru,3,1,1.27.0,2024-07-31 13:45:35,,,1.27.0
12330f14-d51b-40be-bcf5-87b84f8cf7a8,Rinaldi 201217,https://play-lh.googleusercontent.com/a/ACg8ocI2HrIsxSiBUiWsgPnK2w55C8d7Qfv_berRZFXgoUHuOgAD4Ts=mo,Sudah bagus cuman tenor gopay pinjamnya lebih lama jangan cuma 2 bulan..,5,1,1.27.0,2024-07-31 13:44:35,,,1.27.0
0794fc18-a8fd-4fd1-88d0-a64e867150c0,Adellyaputrie Henni02,https://play-lh.googleusercontent.com/a/ACg8ocLMap2hIXV0KlQo6GS5hsEKHIFHmekdNIb8kv1OP6AVktOAiQ=mo,Ok,5,0,,2024-07-31 13:42:17,,,
8fd1fe4b-271d-4576-ac9b-3f2f2c626b49,Nurdin Enuy,https://play-lh.googleusercontent.com/a-/ALV-UjXAYY_f5T5umv9c1Y2CGjbmEMaaYsbXrko_DsYHbVXvp9U8XaNm,Ok,5,0,1.27.0,2024-07-31 13:36:12,,,1.27.0
d380a2e6-2392-4b59-a057-fe357dc71fa0,Nanan Saepuloh,https://play-lh.googleusercontent.com/a-/ALV-UjUqiSO6RHxqv4ZU2G0J2tlPw6RbWL-l1RLIy63GAfiEQzLlr4M,gopay mantaappp,5,0,1.26.1,2024-07-31 13:27:16,,,1.26.1
5e276314-7cda-4395-a6f3-acc177f4c409,Infinix Alba,https://play-lh.googleusercontent.com/a/ACg8ocLXd_aCpz8mWlsdoy9Ai4_iQSmTgqHw4jOypshsB0mQcdZ0Dw=mo,Good suka dan puas pokoknya,5,0,1.21.0,2024-07-31 13:25:37,,,1.21.0
150b5dac-8fc1-4c64-ab2e-95c384573bdd,mustopa mus,https://play-lh.googleusercontent.com/a-/ALV-UjWBm134KnBPs_cUHziLKk5pTTd1s-JZFDPwdXLtt0tj2AIPFeA,sangat baik,4,0,,2024-07-31 13:24:50,,,
41f888aa-051c-4fe9-95d8-ad70dd6d5845,Helentina Simbolon,https://play-lh.googleusercontent.com/a-/ALV-UjWpC9b9T6JL6-SdXGJ3WWkjYSSStKVzSIIuOUBevXhp5WAHfaA,"Hai min, saya transfer ke rekening tapi riwayatnya sedang di proses. Boleh di proses dengan cepat tidak ya? Saya butuh dana nya segera min. Terimakasih",3,0,1.24.1,2024-07-31 13:22:32,"Hai Kak Helentina, pastikan nomor rekening benar dan kamu sudah cek halaman Riwayat. Jika setelah 2x24 jam hari kerja (diluar Sabtu, Minggu, atau Libur) saldo belum masuk, silakan laporkan ke menu Bantuan > ketik 'Transfer saldo ke bank atau e-wallet belum diterima' dan cantumkan kode psr-24-213-1419-54126 di kolom 'Ceritakan lebih lanjut'. ^Tria",2024-07-31 14:21:11,1.24.1
998afed0-bca3-444e-bc4a-4ea63d6ff3f5,Rohim Otman,https://play-lh.googleusercontent.com/a/ACg8ocIEmADUsLANZ3wT-AceH4zT7wTuJV9_tKbkwy7mTf91XJ43IQ=mo,Mudah di pahami keren,5,0,1.27.0,2024-07-31 13:21:45,,,1.27.0
801be584-684f-45bf-97cc-a7da1352726c,Candra Ebs,https://play-lh.googleusercontent.com/a-/ALV-UjV6HkH2YDhGFEZzg18pNp8P8lsKvlV6xvd1aoLH1p8kw1-If4gv,Senang sekali,5,0,1.27.0,2024-07-31 13:20:09,,,1.27.0
64a96912-5803-4439-a949-1058af5b0e79,Susini Susini,https://play-lh.googleusercontent.com/a/ACg8ocJsvqK2CoThf_9Et8Rh07WvTq3_MSg1bgYYdzN-CX0dFpNGVA=mo,mantapp,5,0,1.27.0,2024-07-31 13:17:46,,,1.27.0
6dfbf6cb-4954-439c-be14-2fe0ef49d18b,Rani Ramayani,https://play-lh.googleusercontent.com/a-/ALV-UjXVf08qw55l2R9A6nXyWlJQdJZXkutRBjCu8LtOm7zdgFdKrNux,good!!,5,0,1.27.0,2024-07-31 13:17:32,,,1.27.0
cda9e655-3874-4c5c-9831-694b66531dfa,dedy Baskara,https://play-lh.googleusercontent.com/a-/ALV-UjXBbm4y219Ex4JcCPk0ugEuuklLa8lcKbUwAJ-YLWHI7i2khDl5,Mantap,5,0,1.27.0,2024-07-31 13:16:27,,,1.27.0
ef9876b6-60b4-4e1f-b4f2-7e8ea3ae491a,Yoan Yoan,https://play-lh.googleusercontent.com/a-/ALV-UjVSX2z8jTtqSL0aE-J5H8mzYDB_gyIdzX3gSLdKdJFWCWethJs,Penguna baru,1,0,,2024-07-31 13:12:56,,,
6fe35051-f80b-458f-af10-1cc90fb74e4a,Andi Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjXno_8-kW3BTuB5jnpViEZ4ZycjGw7VG5WGUPfmN5pJ_4yYpG6Z,Saya kasih bintang satu karena terllu cepat limit,1,0,1.27.0,2024-07-31 13:11:13,"Hai Kak Andi, mohon maaf atas ketidaknyamanannya. Kritik & saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPay kamu atau email ke customerservice@gopay.co.id. ^Tria",2024-07-31 14:05:16,1.27.0
97a2e9c9-d75d-48f8-bfad-5596fc27f77c,widya ayu,https://play-lh.googleusercontent.com/a/ACg8ocJjDgAz9jy3uhiAGCfo_LUmpIjJ5aIwZQmvb0oE5ZNaaLoiSA=mo,sangat bagus,4,0,1.21.0,2024-07-31 13:05:14,,,1.21.0
1fe15415-e7b1-4105-83e6-9a3fea6ca3ee,Dhadeng 1713,https://play-lh.googleusercontent.com/a/ACg8ocLvKT64klzG5WnqeQFHYR_9afNmgVWlSZp5sy-61YdcA1PydQ=mo,sangat membantu,5,0,1.27.0,2024-07-31 13:05:01,,,1.27.0
9ec9bf1c-1e73-4b87-bdca-3c3c5aa8a4ee,Reza Sr,https://play-lh.googleusercontent.com/a-/ALV-UjW9Y--erhDzMJzUPhM-n8QILQFIT7CXX8W08AEbwbHOfELSsfI,apk bagus,5,0,1.27.0,2024-07-31 13:03:51,,,1.27.0
d30b4ec0-30cf-4478-8d81-f646cd3d2549,Surono Yono,https://play-lh.googleusercontent.com/a-/ALV-UjXgLvTe9rStC3f_wb5gU-DjJPqtx-zGxccw-XsXPDmnsyNRMKNk,coba dulu ya ini akun bru soaly,5,0,1.27.0,2024-07-31 13:00:36,,,1.27.0
e641b15b-c1d3-4ffc-989f-e2c8675d6b41,Maulana Cuy,https://play-lh.googleusercontent.com/a-/ALV-UjXSQ9MZl7OZQZzIyktcYhwMjoOlvM1V1PYfxSDvWivHdxxKaTiH,👍,5,0,1.27.0,2024-07-31 12:58:00,,,1.27.0
9acf169a-7deb-4dc6-9666-9ea7637f8363,wisnuabi mahawira,https://play-lh.googleusercontent.com/a/ACg8ocLaO8eWkU3rLARMBw4EMBnHvyeUcGucstdGYX6_Q73QVXbWTQ=mo,Saya suka,5,0,,2024-07-31 12:57:34,,,
36cf9f87-99c8-42d6-9c81-8189e248e4d1,Alfino Rizky dwivaro,https://play-lh.googleusercontent.com/a-/ALV-UjU_E3oPPrRCpaCgeBmyk6OkH6gJKe0OziU2crr9PG6-7yiu4iO_,widget ++ nya dong minnn gojekkk,5,0,,2024-07-31 12:57:15,,,
72b1cae0-e0c4-4b52-a45f-6f900f9cafd6,Medy Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjXluMR7LBUOjRg8LdX47ZCiA18GpRMHukhAKN2V0mRDOjqZuBzc,Sangat membantu,5,0,1.27.0,2024-07-31 12:57:12,,,1.27.0
20207865-fd45-470f-a271-5899a37f8a61,Ma Ya,https://play-lh.googleusercontent.com/a/ACg8ocLKw6J6Daf5_e3gX5TNxOUW_klUAO1P30GVjj0ZZ-B4Ef4PbQ=mo,Terbaikk,5,0,1.27.0,2024-07-31 12:56:43,,,1.27.0
06e4a3b1-c925-4255-a8f0-022498a2c631,Veni,https://play-lh.googleusercontent.com/a/ACg8ocJt6aLI4khO6Pnsn4J5TC2L6ddcBlJq-LGfxgfmw1jJNP5qHw=mo,puas,5,0,1.27.0,2024-07-31 12:56:39,,,1.27.0
c1b7164a-bb0b-4db1-9ab3-08df0673be0f,Vhio S,https://play-lh.googleusercontent.com/a/ACg8ocKNXk2CNCZz6IExMiv6iGz3KYbbR1QVrprPxsWx9-RwSmajMA=mo,"Gopay server nya kurang bagus. Masuk ajah susah lelet. Pokoknya susah bertransaksi dngn gopay,kurang puas masuk ajak Berjam jam tekan tombol nunggu lagi, tekan satu lagi nunggu lagi lelet",5,0,,2024-07-31 12:55:35,,,
5194d494-04e0-4258-ba5d-fbb4005d72e8,Iqbal Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjVfANywxcqok4OA_xo2NCYBkNzk1xd9aWo4YQGEZqnNMuaztl9Z,Nice,5,0,,2024-07-31 12:55:24,,,
4e7b9ad5-485a-43ad-8f43-1aae94f14332,Satorian Syah Satorian Syah Putro Sadiono,https://play-lh.googleusercontent.com/a/ACg8ocIg_9xejdAlv0SWCl_jLswJwhtUOSAzIOjKB9hSI3g68xxNmA=mo,"Selamat menggunakan Amplikasi Gopay:trransfer;Bayar,",3,0,,2024-07-31 12:52:46,"Hai Kak Satorian, terima kasih atas ulasanmu. Kami akan terus meningkatkan kualitas fitur dan layanan kami ke depannya demi kenyamanan semua pengguna. Jika kamu memiliki pertanyaan atau kendala, silakan kunjungi menu Bantuan Bantuan di aplikasi GoPay-mu, ya. ^Tria",2024-07-31 14:03:41,
acda5465-ec0c-445d-88e5-69a4b2da2c48,Wasi Sosiandono,https://play-lh.googleusercontent.com/a/ACg8ocJl4zsTAfPrV4QgkQvLttW1PMVZaKutDcE-oSC_qmJZLljMVw=mo,Mantap menu transfer gratis dan cepat,5,0,1.27.0,2024-07-31 12:49:35,,,1.27.0
6d16d578-7c22-4e76-b8c0-23cf89a0ef5b,Fajri Tri Prasojo,https://play-lh.googleusercontent.com/a-/ALV-UjU_Y3_J3ZyUZxkdaWd465Ke6bram6_9nCOEPvudLIwsabs6rHV9,Menyala 🔥🔥🔥,5,0,1.27.0,2024-07-31 12:48:01,,,1.27.0
3ecc69c5-b123-452f-bdb1-02cb8cac60a9,Siomen Siomenaja,https://play-lh.googleusercontent.com/a/ACg8ocJ9qXxGYtgyNa35gijPJMJ_ARE9bPX6ZE1XW76Z2aQnvzA9dQ=mo,👍👍👍,5,0,,2024-07-31 12:43:36,,,
ff6f9f5b-21f9-404c-b55f-37566fa02ea4,human,https://play-lh.googleusercontent.com/a/ACg8ocL26ymWHSwfIr2_K3UKtVv4-RZVMGpJoxicrbLy1ZHJ1NvF3A=mo,bagus,5,0,1.28.0,2024-07-31 12:43:01,,,1.28.0
26152fb9-1ae1-4095-845e-284ce73f8244,Emilia Rubiyanti,https://play-lh.googleusercontent.com/a-/ALV-UjXK7KKlGyaZa-RAKwQtFoVvnFG-knLYQvjbrK3dOME285-gQR06,Terima kasih sangat membantu sekali,5,0,1.27.0,2024-07-31 12:41:02,,,1.27.0
7efd793c-6bf5-4522-b5b9-6d948d544ea8,Oyobud Laki,https://play-lh.googleusercontent.com/a-/ALV-UjUWXZaUlzRZlP6HzOQB3hb69bJ_9MucISEclDXy7R5ZdbvXUf6-,sangat membantu,5,0,1.27.0,2024-07-31 12:38:30,,,1.27.0
24392d84-eedd-4308-b5a6-b8c69e4e9b37,Rani Nayasari,https://play-lh.googleusercontent.com/a/ACg8ocKcYcv4Y0L4j9EUyT4Ezu1o0xNdeNHwNmRHy_wFzL8FvBTFhQ=mo,Bagusssss,5,0,1.27.0,2024-07-31 12:38:12,,,1.27.0
698cf35d-126c-47cd-b273-30c22cc0b077,Marta MartaBoy,https://play-lh.googleusercontent.com/a-/ALV-UjV61fLzkFOcb3utBxj9CX89n-v9bYRVKqvhfuP3DF_2KMPaU-E,ok banget,5,0,1.27.0,2024-07-31 12:34:33,,,1.27.0
8bd80433-b285-44b6-872d-48dbb71eacad,Neng wina Gacorlagikan5in9,https://play-lh.googleusercontent.com/a/ACg8ocLynXsd6mh5yHG5iYJYO7YY0yWOsQwyShLXRv10TKUR3FqOvA=mo,Bagus,5,0,,2024-07-31 12:34:32,,,
7dcc3329-a1db-4c57-9359-c8fd800afae8,Muhammad Imron Khan,https://play-lh.googleusercontent.com/a-/ALV-UjXvLBwsuZRvjDRJQSOOxaI6Qj41xXIAVwAPUxLJqSB9dMYbVvhn,sangat membantu,5,0,1.27.0,2024-07-31 12:33:31,,,1.27.0
76eed01c-7c0f-4bb5-9d36-c65e97959214,Tatang Supriadi,https://play-lh.googleusercontent.com/a/ACg8ocKptZ4oCn5U9Z2hp4zFQNV0YH3yrXMtYdb8MvAZ6Fz_jJALbw=mo,mantap apl nya,5,0,1.26.1,2024-07-31 12:33:22,,,1.26.1
f7c899d8-ef9f-4ea3-9eb6-97a46897f26c,Ardi 66,https://play-lh.googleusercontent.com/a/ACg8ocJNXQelAAt5JGeeHYxbt9XmBCntFsZ8_Vh4fAHcH6fbhcN46A=mo,Sangat bagus sekalii,5,0,1.27.0,2024-07-31 12:17:10,,,1.27.0
30a50a60-d7a3-4cf8-bb05-9b08a2ea3275,PUJANGGA GROUP,https://play-lh.googleusercontent.com/a-/ALV-UjVPQbiibstbesuqIhQlpe_utJsM5X0WJWDS2FHpPpeyOt170qlL,Sangat membantu buat nabung,5,0,1.27.0,2024-07-31 12:16:12,,,1.27.0
57fa6354-241e-4978-a3f5-6f8b75dfedd4,Aib Rifai,https://play-lh.googleusercontent.com/a-/ALV-UjXgQs17YsEtTnK5_ikQHGpXffhOhT6p5NX74tUwYydFmEp6uK8,"sangat membantu,terutama di bagian transferr,s",5,0,1.27.0,2024-07-31 12:10:47,,,1.27.0
8dfb91bd-e193-4997-81dd-dcaab354f583,Euis Kusumarini SPdMPd,https://play-lh.googleusercontent.com/a/ACg8ocL9l-t3xDOmTp0d-W8ZuYX3YEwDK8PNc9pRNHtq8W6NvZfJkg=mo,Maksimal,5,0,1.27.0,2024-07-31 12:09:44,,,1.27.0
4cfc1c88-3a6d-4ffa-8416-b82c8674c822,Naufal Rabbani,https://play-lh.googleusercontent.com/a-/ALV-UjVAYJ7c7AWT21DiSgThgo9Zr102HGU2sXhNK3JjGwbUut1WgT3X,Berikan Yang Terbaik Untuk Semua,5,0,1.27.0,2024-07-31 12:09:03,,,1.27.0
fa6e04dd-5553-4af3-9ad8-497a1f098e61,Ellen & Val,https://play-lh.googleusercontent.com/a-/ALV-UjWM9Lom7ac6fMKucyeyurG30bG-XCwQvJtcTLnZ14JBWtwB4Eo,Suka banget👍,5,0,1.19.0,2024-07-31 12:05:18,,,1.19.0
80f413e6-9ec3-411e-9467-70b19a58244f,Rizal Agustina,https://play-lh.googleusercontent.com/a/ACg8ocKcRJBof6Lwndo-bfToD35TDL508jByooY_0awk8BA8pLe4dQ=mo,Joz gandoz,5,0,1.27.0,2024-07-31 12:04:43,,,1.27.0
c240bc89-24e1-47dd-b00c-82ca78129aac,Pejantan Tangguh99,https://play-lh.googleusercontent.com/a-/ALV-UjVSAgrYgCJGBaRA9tlaC8Q3pNRA34EjWQBAoHRxKGH-ZN8kKKQ,Keren,5,0,1.27.0,2024-07-31 12:02:22,,,1.27.0
fc49b425-5bf0-4896-a6dd-469b5281b3d0,Ahmad Jais,https://play-lh.googleusercontent.com/a-/ALV-UjW9twNAST0LJNE8RhnvPnrPmmmJMuX_cy8YDGtMBNUP4aFhy2k,"Gratis transfer,bunga cair harian.Oke bos.......",5,0,1.26.1,2024-07-31 12:00:49,,,1.26.1
472cd611-be17-4c32-ad44-88c54447efe9,slamet aja,https://play-lh.googleusercontent.com/a/ACg8ocKSevQyb8HFXLCz5qGHL8I-_MRWTqSlQhrDNJ4Uj9BnVHge=mo,siip,5,0,,2024-07-31 11:56:19,,,
088d8023-05c1-4da6-9719-cb0b0af7ea04,Saba Organik TV,https://play-lh.googleusercontent.com/a-/ALV-UjVQyRQWk47q8wht0D5OCMxBfkiomzKoZzwR_sHOUOAubWWvp27O,Terimaksih Aplilasinya sudah makin oleh👍👍,5,0,,2024-07-31 11:55:30,,,
3fda13b6-da2a-49b8-9226-5f56510e0133,Dino Oklanda,https://play-lh.googleusercontent.com/a-/ALV-UjWgqnwiw8eVVU8s-BsdeLcc0uXspNvXJhg23ehvw_kRPGV_pKjn,mantap,5,0,1.27.0,2024-07-31 11:53:19,,,1.27.0
e8ec86da-fbf6-43fb-ae7a-83bf0f230057,Jajli Putoy,https://play-lh.googleusercontent.com/a/ACg8ocKD1qLxuHur0qaFrkhg8M4HLs7E2VsOws-X_LUsVS_h6xYdsw=mo,Nice,5,0,1.27.0,2024-07-31 11:44:31,,,1.27.0
fc32873b-d84b-4483-9ecb-0a3b51443626,Warsita Bonjot123,https://play-lh.googleusercontent.com/a-/ALV-UjXv-ig-TYKRgcBJtDsCV_tEEwgvuy4r5UMkngxOeKM_5uV2c26m,Transfer gratis kesemua Bank,5,0,1.27.0,2024-07-31 11:42:50,,,1.27.0
9ef50fb1-061d-48b2-9767-87b8c809e76a,Saezul M. Saezul,https://play-lh.googleusercontent.com/a/ACg8ocJJgsuRD6Gkf2olT0VhNvvjLZawrGGS26bH0WFuRO4PM9wo3w=mo,Mantap bos,5,0,,2024-07-31 11:42:19,,,
8cc28c73-5d1f-4ee4-81f7-79fed92d5071,Khomariyah Khomariyah,https://play-lh.googleusercontent.com/a/ACg8ocIElYMaALWAONOtBobCY2ZxGGc3lGNAl7DsPRrGbBLxKlDi=mo,ASSALAMUALAIKUM WAROHMATULOH HIWABAROHKATUH Alhdulilah Setalh Mengenal Amplikasi Gopah Tdk Kwatir Lagy Transfer Kemana Saja Bisa Gopah Top Lah Ayo Pada Gabung Ke Gopay Transfer Gratis Loh 100Kali Per Bulan,5,0,1.27.0,2024-07-31 11:36:44,,,1.27.0
30143e7a-3c35-45f8-8fd5-1f10b6b4ae08,Aguz Azarky,https://play-lh.googleusercontent.com/a-/ALV-UjUVPkASbx9YjlHGteXrxAfe8w-93kKNxODCY6JWlrxU6ITA07Ti,Ye lh,5,0,,2024-07-31 11:35:12,,,
317ca058-5454-445d-b9a9-e497e6fa3535,Jeee Rie,https://play-lh.googleusercontent.com/a/ACg8ocL9a6rw4P3AqODPFmrFdICdG-FOHFI5mmG0cfsOzTExnkAt6A=mo,gas polll,5,0,1.27.0,2024-07-31 11:32:46,,,1.27.0
